1579276122,0.120850,3.579834,0.921143
1579276122,0.127930,3.585449,0.923828
1579276122,0.121826,3.578369,0.927490
1579276122,0.122559,3.586182,0.920410
1579276122,0.124756,3.580078,0.918945
1579276122,0.122070,3.581787,0.920654
1579276122,0.126465,3.578857,0.919189
1579276122,0.125732,3.581543,0.916992
1579276122,0.129639,3.581787,0.927734
1579276122,0.120605,3.583252,0.922119
1579276123,0.124512,3.579834,0.921875
1579276123,0.123779,3.583984,0.911621
1579276123,0.119629,3.579346,0.916016
1579276123,0.128418,3.579346,0.914795
1579276123,0.128418,3.576416,0.918213
1579276123,0.123291,3.579590,0.921143
1579276123,0.123291,3.578613,0.924316
1579276123,0.125244,3.581299,0.916260
1579276123,0.124756,3.586670,0.913330
1579276123,0.123291,3.582275,0.918701
1579276124,0.125488,3.581543,0.913330
1579276124,0.121094,3.586914,0.922607
1579276124,0.118164,3.581787,0.923340
1579276124,0.126221,3.576904,0.924316
1579276124,0.126953,3.582764,0.914795
1579276124,0.121338,3.582275,0.918701
1579276124,0.128174,3.577637,0.916992
1579276124,0.124756,3.576904,0.919922
1579276124,0.137451,3.581787,0.917969
1579276125,0.119873,3.576904,0.917969
1579276125,0.128662,3.580322,0.929932
1579276125,0.160400,3.523193,0.954834
1579276125,3.979004,3.620117,0.990967
1579276125,0.212646,3.404541,1.012939
1579276125,0.200928,3.452881,0.882324
1579276125,0.250000,3.531738,0.756836
1579276125,0.483154,3.783936,0.874512
1579276125,0.468506,3.992188,0.827393
1579276125,0.539795,0.306885,1.024170
1579276126,0.292480,0.420410,0.697998
1579276126,0.130371,0.578125,1.009033
1579276126,0.018066,0.569336,0.864014
1579276126,0.109619,0.499756,0.916016
1579276126,0.382812,0.589111,0.866211
1579276126,0.450928,0.433594,0.616699
1579276126,0.787842,0.502686,0.533447
1579276126,0.833252,0.247559,0.364014
1579276126,0.945068,0.213379,0.148682
1579276126,0.722900,3.975586,0.218018
1579276126,0.284180,0.604736,0.932129
1579276127,0.027832,1.159912,1.999939
1579276127,0.499023,3.739502,3.872314
1579276127,0.537354,0.083008,3.866943
1579276127,0.236572,1.047363,1.999939
1579276127,0.964355,0.577881,3.772461
1579276127,0.277588,0.474121,0.399170
1579276127,0.120361,0.761230,0.622314
1579276127,0.373047,0.372803,0.336914
1579276127,0.219238,0.665283,1.999939
1579276128,0.232666,0.265869,1.076660
1579276128,0.307129,0.062012,0.938477
1579276128,0.004150,0.077637,0.881104
1579276128,0.299805,0.206787,1.077881
1579276128,0.003662,0.267822,0.842285
1579276128,3.977295,0.047363,1.297119
1579276128,3.931396,0.726074,1.343750
1579276128,3.910400,0.412842,0.563232
1579276128,3.975342,1.352539,0.775391
1579276128,0.066162,0.905273,0.179199
1579276129,0.504150,0.424561,0.303467
1579276129,3.808105,1.171875,1.221680
1579276129,3.881592,1.078125,0.947266
1579276129,0.349854,0.516357,0.177246
1579276129,3.955078,1.510986,1.999939
1579276129,0.545410,0.536621,0.195312
1579276129,3.503418,0.747314,1.999939
1579276129,0.943604,0.194580,3.354736
1579276129,3.414062,1.442627,1.999939
1579276129,0.296143,0.126709,0.202637
1579276130,0.065918,0.939209,1.242432
1579276130,0.361328,1.036133,0.666016
1579276130,0.181641,1.094727,0.798340
1579276130,3.784912,0.584961,0.941895
1579276130,0.332520,0.706787,0.363037
1579276130,0.685547,0.508057,0.437744
1579276130,0.757080,0.380371,0.378906
1579276130,0.666016,0.489502,0.786133
1579276130,0.688965,0.403564,0.709473
1579276130,0.684570,0.363281,0.643311
1579276131,0.676514,0.366455,0.653809
1579276131,0.668213,0.351807,0.681885
1579276131,0.649902,0.350830,0.678467
1579276131,0.662109,0.351807,0.707031
1579276131,0.636963,0.326904,0.698486
1579276131,0.780762,3.697021,0.609863
1579276131,0.305908,0.069580,0.962402
1579276131,0.079590,3.815186,1.427734
1579276131,0.182861,3.999512,1.052002
1579276132,0.478027,0.396484,0.195557
1579276132,3.893066,3.403076,1.292236
1579276132,0.278809,0.216553,0.674316
1579276132,3.538818,2.884033,1.872803
1579276132,0.047607,3.820068,1.186279
1579276132,3.975342,0.293213,0.592773
1579276132,3.983154,3.555908,1.233887
1579276132,0.107422,0.163330,0.826660
1579276132,3.994873,3.892578,1.008301
1579276132,0.000977,3.936279,0.903564
1579276133,0.023682,0.004639,1.201660
1579276133,3.733398,3.802246,1.111328
1579276133,0.193604,3.854736,0.594727
1579276133,0.150879,3.855225,1.138428
1579276133,3.852783,3.820801,0.583008
1579276133,0.257812,3.817383,1.335938
1579276133,3.943848,0.008057,1.068848
1579276133,0.160645,3.835938,0.967041
1579276133,3.971680,3.984863,1.164307
1579276133,3.802246,3.381836,0.840820
1579276134,0.101807,3.774170,1.265137
1579276134,3.932617,0.328369,0.743896
1579276134,3.828613,3.444092,1.213379
1579276134,0.198730,0.362305,0.812988
1579276134,3.577637,3.229492,1.308594
1579276134,3.796387,3.658447,0.893555
1579276134,3.921875,3.854004,1.011719
1579276134,3.616943,3.532227,1.194092
1579276134,3.953857,0.210205,0.768311
1579276134,3.416504,2.930664,1.454590
1579276135,3.782471,3.574951,1.244385
1579276135,3.952637,3.835693,0.997070
1579276135,3.998779,3.939209,1.335693
1579276135,3.410889,3.218262,0.833984
1579276135,0.432617,0.550049,1.170166
1579276135,3.206299,3.042236,1.246582
1579276135,0.229736,0.567139,0.780273
1579276135,3.154785,2.985352,1.547119
1579276135,0.156738,0.345703,0.701416
1579276135,3.714844,3.490967,1.437012
1579276136,3.955078,3.952148,0.980957
1579276136,0.009033,0.040283,0.839844
1579276136,3.809082,3.810059,0.850342
1579276136,3.724121,3.951416,0.857422
1579276136,3.714111,0.188965,0.811768
1579276136,3.659912,0.002441,0.945557
1579276136,3.525146,3.824707,1.025391
1579276136,3.948242,0.008789,1.017578
1579276136,0.059814,3.908203,1.238525
1579276137,0.062744,3.577637,0.842041
1579276137,0.066406,3.647949,0.937500
1579276137,0.068359,3.546143,0.877686
1579276137,0.074951,3.568848,0.915039
1579276137,0.050537,3.571289,0.968506
1579276137,0.108398,3.566162,0.913086
1579276137,0.096680,3.551758,0.906738
1579276137,0.097168,3.553223,0.918457
1579276137,0.103271,3.548584,0.906006
1579276137,0.109375,3.553223,0.904541
1579276137,0.106201,3.548828,0.907227
1579276138,0.109863,3.541992,0.896484
1579276138,0.114746,3.544922,0.904053
1579276138,0.119141,3.536377,0.906982
1579276138,0.121826,3.539307,0.904053
1579276138,0.122314,3.546387,0.908203
1579276138,0.122070,3.539795,0.912842
1579276306,0.248779,3.487549,0.848145
1579276306,0.248047,3.487305,0.843750
1579276306,0.253418,3.484619,0.850098
1579276306,0.239746,3.490479,0.840576
1579276306,0.247559,3.491943,0.844971
1579276306,0.247803,3.491455,0.847900
1579276307,0.248291,3.491699,0.857666
1579276307,0.237305,3.483887,0.837158
1579276307,0.249512,3.488770,0.844482
1579276307,0.248291,3.487061,0.853760
1579276307,0.249023,3.492432,0.847168
1579276307,0.242432,3.486816,0.850586
1579276307,0.247803,3.490967,0.846924
1579276307,0.242920,3.486084,0.843994
1579276307,0.243652,3.485840,0.852051
1579276307,0.249023,3.492676,0.846924
1579276307,0.248047,3.486084,0.849365
1579276307,0.243164,3.484863,0.853516
1579276307,0.244873,3.492432,0.853027
1579276307,0.245850,3.485107,0.847900
1579276307,0.240479,3.483643,0.851562
1579276307,0.247314,3.486328,0.857910
1579276307,0.245117,3.496582,0.857178
1579276307,0.248291,3.486816,0.846924
1579276307,0.242188,3.487061,0.849854
1579276307,0.248779,3.489502,0.853271
1579276307,0.246338,3.485840,0.846191
1579276307,0.251709,3.487305,0.854248
1579276307,0.243164,3.483154,0.838867
1579276307,0.243408,3.489990,0.844238
1579276307,0.251953,3.489746,0.848633
1579276307,0.247803,3.490479,0.846924
1579276307,0.243164,3.494873,0.849365
1579276307,0.247559,3.489990,0.848145
1579276307,0.249023,3.486328,0.849854
1579276307,0.249268,3.486816,0.845215
1579276307,0.250732,3.489258,0.846436
1579276307,0.242676,3.495361,0.853027
1579276307,0.242676,3.489746,0.852783
1579276307,0.244385,3.490967,0.845459
1579276307,0.245117,3.485596,0.851318
1579276307,0.247314,3.485840,0.845947
1579276307,0.248535,3.490723,0.858398
1579276307,0.246094,3.484131,0.845947
1579276307,0.244385,3.486572,0.841553
1579276307,0.247070,3.486816,0.846924
1579276308,0.246826,3.488770,0.849365
1579276308,0.253174,3.487061,0.844482
1579276308,0.246094,3.488770,0.843994
1579276308,0.246338,3.488037,0.850830
1579276308,0.243408,3.488281,0.844727
1579276308,0.245117,3.488525,0.848145
1579276308,0.247314,3.485107,0.854492
1579276308,0.244385,3.482666,0.847168
1579276308,0.240479,3.492432,0.845947
1579276308,0.243408,3.490234,0.849365
1579276308,0.244141,3.491699,0.843994
1579276308,0.244629,3.489258,0.843262
1579276308,0.247803,3.482910,0.852783
1579276308,0.242676,3.485107,0.846191
1579276308,0.249023,3.487793,0.848877
1579276308,0.247070,3.489258,0.842529
1579276308,0.250977,3.488281,0.836670
1579276308,0.251953,3.495361,0.855957
1579276308,0.241455,3.490723,0.850586
1579276308,0.244141,3.490967,0.843262
1579276308,0.248779,3.487061,0.854004
1579276308,0.243652,3.489990,0.852295
1579276308,0.245117,3.487549,0.847656
1579276308,0.250000,3.487793,0.844971
1579276308,0.251709,3.489502,0.847168
1579276308,0.245605,3.489746,0.841064
1579276308,0.254395,3.487305,0.850342
1579276308,0.249023,3.489014,0.851562
1579276308,0.241699,3.490234,0.847168
1579276308,0.243896,3.487793,0.847656
1579276308,0.250732,3.492676,0.845215
1579276308,0.249756,3.489746,0.839355
1579276308,0.249023,3.489014,0.847412
1579276308,0.251953,3.486084,0.855469
1579276308,0.245605,3.492432,0.846436
1579276308,0.250244,3.489502,0.846680
1579276308,0.248535,3.487061,0.850586
1579276308,0.239746,3.489502,0.844971
1579276308,0.240967,3.487549,0.847900
1579276308,0.253174,3.485352,0.845703
1579276309,0.246338,3.491211,0.842773
1579276309,0.248047,3.489258,0.855469
1579276309,0.241455,3.489014,0.844727
1579276309,0.244141,3.489014,0.843994
1579276309,0.249023,3.484863,0.854492
1579276309,0.248779,3.487305,0.849121
1579276309,0.247314,3.489014,0.849609
1579276309,0.248047,3.485107,0.843994
1579276309,0.244141,3.488770,0.845459
1579276309,0.245117,3.485840,0.850586
1579276309,0.245117,3.492676,0.848633
1579276309,0.246582,3.487549,0.845947
1579276309,0.248535,3.485107,0.854736
1579276309,0.239746,3.490479,0.845703
1579276309,0.246582,3.491943,0.839355
1579276309,0.241943,3.491455,0.839111
1579276309,0.250488,3.487305,0.848389
1579276309,0.247803,3.488037,0.848633
1579276309,0.244141,3.488525,0.846924
1579276309,0.251221,3.491211,0.844971
1579276309,0.247070,3.491455,0.841797
1579276309,0.256592,3.488770,0.848389
