# OpenSignals Text File Format. Version 1
# {"20:15:12:22:81:68": {"sensor": ["ACCBITREV", "OXIBIT", "HR"], "device name": "20:15:12:22:81:68", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3"], "sync interval": 2, "time": "15:46:58.585", "comments": "", "device connection": "BTH20:15:12:22:81:68", "channels": [1, 2, 3], "keywords": "", "convertedValues": 1, "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": "1280", "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A1", "A2", "A3"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10], "date": "2019-11-6", "special": [{}, {}, {}]}}
# EndOfHeader
10.0	0.0	0.0	1.0	0.0	0.173	88.7	56.7	
11.0	0.0	0.0	1.0	0.0	0.038	88.7	57.7	
12.0	0.0	0.0	1.0	0.0	-0.202	89.0	57.0	
13.0	0.0	0.0	1.0	0.0	-0.279	89.0	57.0	
14.0	0.0	0.0	1.0	0.0	-0.25	88.7	56.0	
15.0	0.0	0.0	1.0	0.0	-0.163	88.7	57.4	
0.0	0.0	0.0	1.0	0.0	-0.221	89.0	57.0	
1.0	0.0	0.0	1.0	0.0	-0.087	89.0	57.0	
2.0	0.0	0.0	1.0	0.0	-0.038	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	-0.048	88.7	57.2	
4.0	0.0	0.0	1.0	0.0	0.01	89.0	57.0	
5.0	0.0	0.0	1.0	0.0	0.106	89.0	57.0	
6.0	0.0	0.0	1.0	0.0	0.144	88.7	56.7	
7.0	0.0	0.0	1.0	0.0	0.135	88.4	57.0	
8.0	0.0	0.0	1.0	0.0	0.192	88.7	56.7	
9.0	0.0	0.0	1.0	0.0	0.231	89.0	57.2	
10.0	0.0	0.0	1.0	0.0	0.25	89.0	56.0	
11.0	0.0	0.0	1.0	0.0	0.192	88.7	57.0	
12.0	0.0	0.0	1.0	0.0	0.144	89.0	57.0	
13.0	0.0	0.0	1.0	0.0	0.154	89.0	57.0	
14.0	0.0	0.0	1.0	0.0	0.154	89.0	56.2	
15.0	0.0	0.0	1.0	0.0	0.192	88.4	57.0	
0.0	0.0	0.0	1.0	0.0	0.26	89.0	57.0	
1.0	0.0	0.0	1.0	0.0	0.317	89.0	57.0	
2.0	0.0	0.0	1.0	0.0	0.231	89.0	57.2	
3.0	0.0	0.0	1.0	0.0	0.106	88.4	56.4	
4.0	0.0	0.0	1.0	0.0	0.096	89.4	57.0	
5.0	0.0	0.0	1.0	0.0	0.115	89.0	57.0	
6.0	0.0	0.0	1.0	0.0	0.115	89.0	57.2	
7.0	0.0	0.0	1.0	0.0	0.038	88.4	56.7	
8.0	0.0	0.0	1.0	0.0	0.029	90.0	57.0	
9.0	0.0	0.0	1.0	0.0	-0.087	89.0	56.7	
10.0	0.0	0.0	1.0	0.0	-0.221	88.7	56.4	
11.0	0.0	0.0	1.0	0.0	-0.298	88.7	56.2	
12.0	0.0	0.0	1.0	0.0	-0.192	90.0	57.0	
13.0	0.0	0.0	1.0	0.0	-0.115	89.0	57.2	
14.0	0.0	0.0	1.0	0.0	-0.154	89.0	56.4	
15.0	0.0	0.0	1.0	0.0	-0.183	88.4	56.4	
0.0	0.0	0.0	1.0	0.0	-0.346	89.7	56.7	
1.0	0.0	0.0	1.0	0.0	-0.529	89.0	57.2	
2.0	0.0	0.0	1.0	0.0	-0.635	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	-0.683	88.7	56.0	
4.0	0.0	0.0	1.0	0.0	-0.663	89.4	57.0	
5.0	0.0	0.0	1.0	0.0	-0.558	89.0	57.0	
6.0	0.0	0.0	1.0	0.0	-0.538	89.0	56.2	
7.0	0.0	0.0	1.0	0.0	-0.76	89.0	56.2	
8.0	0.0	0.0	1.0	0.0	-0.817	89.2	57.0	
9.0	0.0	0.0	1.0	0.0	-0.798	89.0	57.0	
10.0	0.0	0.0	1.0	0.0	-0.721	89.0	56.2	
11.0	0.0	0.0	1.0	0.0	-0.625	88.7	56.7	
12.0	0.0	0.0	1.0	0.0	-0.567	89.0	57.0	
13.0	0.0	0.0	1.0	0.0	-0.587	89.0	57.0	
14.0	0.0	0.0	1.0	0.0	-0.654	89.0	57.0	
15.0	0.0	0.0	1.0	0.0	-0.702	88.7	56.2	
0.0	0.0	0.0	1.0	0.0	-0.731	89.0	57.0	
1.0	0.0	0.0	1.0	0.0	-0.769	89.0	57.2	
2.0	0.0	0.0	1.0	0.0	-0.779	89.0	57.2	
3.0	0.0	0.0	1.0	0.0	-0.702	88.7	56.2	
4.0	0.0	0.0	1.0	0.0	-0.731	88.7	57.0	
5.0	0.0	0.0	1.0	0.0	-0.817	89.0	57.0	
6.0	0.0	0.0	1.0	0.0	-0.942	89.0	57.0	
7.0	0.0	0.0	1.0	0.0	-1.0	88.7	56.0	
8.0	0.0	0.0	1.0	0.0	-0.981	88.7	57.0	
9.0	0.0	0.0	1.0	0.0	-0.942	89.0	57.0	
10.0	0.0	0.0	1.0	0.0	-0.856	89.0	57.0	
11.0	0.0	0.0	1.0	0.0	-0.779	88.7	56.4	
12.0	0.0	0.0	1.0	0.0	-0.798	89.0	57.0	
13.0	0.0	0.0	1.0	0.0	-0.846	89.0	57.0	
14.0	0.0	0.0	1.0	0.0	-0.913	89.0	57.2	
15.0	0.0	0.0	1.0	0.0	-0.856	88.4	55.7	
0.0	0.0	0.0	1.0	0.0	-0.769	89.0	57.0	
1.0	0.0	0.0	1.0	0.0	-0.798	89.0	57.0	
2.0	0.0	0.0	1.0	0.0	-0.76	89.0	57.2	
3.0	0.0	0.0	1.0	0.0	-0.683	88.0	55.0	
4.0	0.0	0.0	1.0	0.0	-0.635	89.0	57.0	
5.0	0.0	0.0	1.0	0.0	-0.625	89.0	57.0	
6.0	0.0	0.0	1.0	0.0	-0.625	89.0	57.0	
7.0	0.0	0.0	1.0	0.0	-0.596	87.7	54.7	
8.0	0.0	0.0	1.0	0.0	-0.567	89.0	57.0	
9.0	0.0	0.0	1.0	0.0	-0.577	89.0	57.0	
10.0	0.0	0.0	1.0	0.0	-0.587	89.0	57.2	
11.0	0.0	0.0	1.0	0.0	-0.596	87.7	54.7	
12.0	0.0	0.0	1.0	0.0	-0.567	89.0	57.7	
13.0	0.0	0.0	1.0	0.0	-0.529	89.0	57.0	
14.0	0.0	0.0	1.0	0.0	-0.538	89.0	57.2	
15.0	0.0	0.0	1.0	0.0	-0.519	88.0	55.2	
0.0	0.0	0.0	1.0	0.0	-0.49	89.0	58.4	
1.0	0.0	0.0	1.0	0.0	-0.5	89.0	57.0	
2.0	0.0	0.0	1.0	0.0	-0.529	89.0	57.2	
3.0	0.0	0.0	1.0	0.0	-0.577	88.2	56.0	
4.0	0.0	0.0	1.0	0.0	-0.567	88.7	58.4	
5.0	0.0	0.0	1.0	0.0	-0.538	89.0	57.0	
6.0	0.0	0.0	1.0	0.0	-0.558	89.2	57.0	
7.0	0.0	0.0	1.0	0.0	-0.606	88.7	55.7	
8.0	0.0	0.0	1.0	0.0	-0.625	89.0	58.4	
9.0	0.0	0.0	1.0	0.0	-0.615	89.0	57.0	
10.0	0.0	0.0	1.0	0.0	-0.606	89.0	57.2	
11.0	0.0	0.0	1.0	0.0	-0.606	89.0	56.0	
12.0	0.0	0.0	1.0	0.0	-0.596	88.7	58.4	
13.0	0.0	0.0	1.0	0.0	-0.625	89.0	57.0	
14.0	0.0	0.0	1.0	0.0	-0.683	89.0	57.4	
15.0	0.0	0.0	1.0	0.0	-0.731	89.0	56.0	
0.0	0.0	0.0	1.0	0.0	-0.721	89.0	58.2	
1.0	0.0	0.0	1.0	0.0	-0.702	89.0	57.0	
2.0	0.0	0.0	1.0	0.0	-0.731	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	-0.788	88.7	56.4	
4.0	0.0	0.0	1.0	0.0	-0.904	88.7	58.0	
5.0	0.0	0.0	1.0	0.0	-0.933	89.0	57.0	
6.0	0.0	0.0	1.0	0.0	-0.99	89.0	57.4	
7.0	0.0	0.0	1.0	0.0	-1.029	89.0	56.2	
8.0	0.0	0.0	1.0	0.0	-1.067	88.7	58.0	
9.0	0.0	0.0	1.0	0.0	-1.096	89.0	57.0	
10.0	0.0	0.0	1.0	0.0	-1.202	89.0	57.2	
11.0	0.0	0.0	1.0	0.0	-1.308	88.7	56.4	
12.0	0.0	0.0	1.0	0.0	-1.356	88.7	57.4	
13.0	0.0	0.0	1.0	0.0	-1.365	89.0	57.0	
14.0	0.0	0.0	1.0	0.0	-1.317	89.0	57.2	
15.0	0.0	0.0	1.0	0.0	-1.288	88.7	56.7	
0.0	0.0	0.0	1.0	0.0	-1.183	88.7	57.4	
1.0	0.0	0.0	1.0	0.0	-1.0	89.0	57.0	
2.0	0.0	0.0	1.0	0.0	-0.875	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	-0.779	89.0	57.0	
4.0	0.0	0.0	1.0	0.0	-0.702	88.7	57.4	
5.0	0.0	0.0	1.0	0.0	-0.481	89.0	57.0	
6.0	0.0	0.0	1.0	0.0	-0.327	89.0	57.0	
7.0	0.0	0.0	1.0	0.0	-0.24	89.0	56.7	
8.0	0.0	0.0	1.0	0.0	-0.183	88.4	57.2	
9.0	0.0	0.0	1.0	0.0	-0.115	89.0	57.0	
10.0	0.0	0.0	1.0	0.0	-0.067	89.0	57.0	
11.0	0.0	0.0	1.0	0.0	-0.048	89.0	56.0	
12.0	0.0	0.0	1.0	0.0	0.01	88.7	57.0	
13.0	0.0	0.0	1.0	0.0	0.173	89.0	57.0	
14.0	0.0	0.0	1.0	0.0	0.346	89.0	57.0	
15.0	0.0	0.0	1.0	0.0	0.346	89.0	56.2	
0.0	0.0	0.0	1.0	0.0	0.346	88.4	57.0	
1.0	0.0	0.0	1.0	0.0	0.25	89.0	57.0	
2.0	0.0	0.0	1.0	0.0	0.115	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	0.038	89.0	57.2	
4.0	0.0	0.0	1.0	0.0	0.029	88.7	56.7	
5.0	0.0	0.0	1.0	0.0	-0.067	89.4	57.0	
6.0	0.0	0.0	1.0	0.0	-0.154	89.0	57.0	
7.0	0.0	0.0	1.0	0.0	-0.423	89.0	56.0	
8.0	0.0	0.0	1.0	0.0	-0.692	88.7	56.7	
9.0	0.0	0.0	1.0	0.0	-1.01	89.7	57.0	
10.0	0.0	0.0	1.0	0.0	-1.471	89.0	57.0	
11.0	0.0	0.0	1.0	0.0	-2.077	89.0	56.0	
12.0	0.0	0.0	1.0	0.0	-2.654	88.7	56.4	
13.0	0.0	0.0	1.0	0.0	-2.962	90.0	57.0	
14.0	0.0	0.0	1.0	0.0	-3.01	89.0	57.2	
15.0	0.0	0.0	1.0	0.0	-2.702	89.0	57.0	
0.0	0.0	0.0	1.0	0.0	-2.163	89.0	56.2	
1.0	0.0	0.0	1.0	0.0	-1.625	89.7	57.0	
2.0	0.0	0.0	1.0	0.0	-1.288	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	-1.231	89.0	57.0	
4.0	0.0	0.0	1.0	0.0	-1.173	88.7	57.0	
5.0	0.0	0.0	1.0	0.0	-1.01	89.4	57.0	
6.0	0.0	0.0	1.0	0.0	-0.904	89.0	57.2	
7.0	0.0	0.0	1.0	0.0	-0.769	89.0	57.0	
8.0	0.0	0.0	1.0	0.0	-0.577	88.7	56.0	
9.0	0.0	0.0	1.0	0.0	-0.587	89.2	57.0	
10.0	0.0	0.0	1.0	0.0	-0.615	88.7	57.0	
11.0	0.0	0.0	1.0	0.0	-0.433	89.0	57.0	
12.0	0.0	0.0	1.0	0.0	-0.279	88.7	56.7	
13.0	0.0	0.0	1.0	0.0	-0.173	89.0	57.0	
14.0	0.0	0.0	1.0	0.0	-0.029	89.0	57.0	
15.0	0.0	0.0	1.0	0.0	0.067	89.0	56.7	
0.0	0.0	0.0	1.0	0.0	0.077	88.4	56.4	
1.0	0.0	0.0	1.0	0.0	0.077	89.0	57.0	
2.0	0.0	0.0	1.0	0.0	0.144	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	0.269	89.0	56.7	
4.0	0.0	0.0	1.0	0.0	0.356	88.7	56.2	
5.0	0.0	0.0	1.0	0.0	0.375	89.0	57.0	
6.0	0.0	0.0	1.0	0.0	0.356	89.0	57.0	
7.0	0.0	0.0	1.0	0.0	0.337	89.0	57.0	
8.0	0.0	0.0	1.0	0.0	0.25	88.7	56.7	
9.0	0.0	0.0	1.0	0.0	0.26	89.0	57.0	
10.0	0.0	0.0	1.0	0.0	0.433	89.0	57.0	
11.0	0.0	0.0	1.0	0.0	0.038	89.0	57.0	
12.0	0.0	0.0	1.0	0.0	-0.067	88.7	56.2	
13.0	0.0	0.0	1.0	0.0	-0.433	89.0	57.0	
14.0	0.0	0.0	1.0	0.0	-0.596	89.0	57.0	
15.0	0.0	0.0	1.0	0.0	-0.962	89.0	57.2	
0.0	0.0	0.0	1.0	0.0	-1.529	88.2	55.7	
1.0	0.0	0.0	1.0	0.0	-2.115	89.0	57.0	
2.0	0.0	0.0	1.0	0.0	-2.26	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	-2.481	88.7	57.2	
4.0	0.0	0.0	1.0	0.0	-2.394	87.7	55.0	
5.0	0.0	0.0	1.0	0.0	-2.144	88.7	57.0	
6.0	0.0	0.0	1.0	0.0	-1.808	89.0	57.0	
7.0	0.0	0.0	1.0	0.0	-1.356	89.0	57.2	
8.0	0.0	0.0	1.0	0.0	-0.942	87.7	54.7	
9.0	0.0	0.0	1.0	0.0	-0.769	88.7	57.2	
10.0	0.0	0.0	1.0	0.0	-0.952	89.0	57.0	
11.0	0.0	0.0	1.0	0.0	-1.01	89.0	57.2	
12.0	0.0	0.0	1.0	0.0	-0.971	87.7	54.7	
13.0	0.0	0.0	1.0	0.0	-1.096	89.0	58.0	
14.0	0.0	0.0	1.0	0.0	-1.375	89.0	57.0	
15.0	0.0	0.0	1.0	0.0	-1.423	89.0	57.2	
0.0	0.0	0.0	1.0	0.0	-1.471	88.0	55.2	
1.0	0.0	0.0	1.0	0.0	-1.298	89.0	58.4	
2.0	0.0	0.0	1.0	0.0	-1.087	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	-1.058	89.0	57.4	
4.0	0.0	0.0	1.0	0.0	-1.163	88.4	55.4	
5.0	0.0	0.0	1.0	0.0	-0.663	88.7	58.4	
6.0	0.0	0.0	1.0	0.0	-0.202	89.0	57.0	
7.0	0.0	0.0	1.0	0.0	-0.01	89.0	57.4	
8.0	0.0	0.0	1.0	0.0	-0.163	88.7	56.2	
9.0	0.0	0.0	1.0	0.0	-0.231	88.7	58.4	
10.0	0.0	0.0	1.0	0.0	-0.231	89.0	57.0	
11.0	0.0	0.0	1.0	0.0	-0.433	89.0	57.0	
12.0	0.0	0.0	1.0	0.0	-0.442	88.7	56.0	
13.0	0.0	0.0	1.0	0.0	-0.673	88.7	58.4	
14.0	0.0	0.0	1.0	0.0	-0.5	89.0	57.0	
15.0	0.0	0.0	1.0	0.0	-0.356	89.0	57.0	
0.0	0.0	0.0	1.0	0.0	-0.433	89.0	56.0	
1.0	0.0	0.0	1.0	0.0	-0.51	89.0	58.2	
2.0	0.0	0.0	1.0	0.0	-0.577	88.7	57.0	
3.0	0.0	0.0	1.0	0.0	-0.673	89.0	57.2	
4.0	0.0	0.0	1.0	0.0	-0.702	89.0	56.0	
5.0	0.0	0.0	1.0	0.0	-0.721	88.7	58.0	
6.0	0.0	0.0	1.0	0.0	-0.731	89.0	57.0	
7.0	0.0	0.0	1.0	0.0	-0.663	89.0	57.0	
8.0	0.0	0.0	1.0	0.0	-0.846	88.7	56.7	
9.0	0.0	0.0	1.0	0.0	-0.721	88.7	58.0	
10.0	0.0	0.0	1.0	0.0	-0.5	89.0	57.0	
11.0	0.0	0.0	1.0	0.0	-0.5	88.7	57.0	
12.0	0.0	0.0	1.0	0.0	-0.548	88.7	56.7	
13.0	0.0	0.0	1.0	0.0	-0.577	88.7	57.7	
14.0	0.0	0.0	1.0	0.0	-0.673	89.0	57.0	
15.0	0.0	0.0	1.0	0.0	-0.721	89.0	57.0	
0.0	0.0	0.0	1.0	0.0	-0.817	88.7	56.2	
1.0	0.0	0.0	1.0	0.0	-0.798	88.7	57.4	
2.0	0.0	0.0	1.0	0.0	-0.721	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	-0.712	89.0	57.2	
4.0	0.0	0.0	1.0	0.0	-0.625	89.0	57.0	
5.0	0.0	0.0	1.0	0.0	-0.587	88.7	57.4	
6.0	0.0	0.0	1.0	0.0	-0.577	89.0	57.0	
7.0	0.0	0.0	1.0	0.0	-0.615	89.0	57.0	
8.0	0.0	0.0	1.0	0.0	-0.644	89.0	56.0	
9.0	0.0	0.0	1.0	0.0	-0.644	88.7	57.0	
10.0	0.0	0.0	1.0	0.0	-0.606	88.7	57.0	
11.0	0.0	0.0	1.0	0.0	-0.596	89.0	57.2	
12.0	0.0	0.0	1.0	0.0	-0.615	89.0	57.0	
13.0	0.0	0.0	1.0	0.0	-0.596	88.7	57.0	
14.0	0.0	0.0	1.0	0.0	-0.644	89.0	57.0	
15.0	0.0	0.0	1.0	0.0	-0.606	89.0	57.0	
0.0	0.0	0.0	1.0	0.0	-0.567	88.7	56.0	
1.0	0.0	0.0	1.0	0.0	-0.5	88.7	56.7	
2.0	0.0	0.0	1.0	0.0	-0.452	89.2	56.7	
3.0	0.0	0.0	1.0	0.0	-0.462	89.0	57.0	
4.0	0.0	0.0	1.0	0.0	-0.5	89.0	56.0	
5.0	0.0	0.0	1.0	0.0	-0.5	88.7	56.2	
6.0	0.0	0.0	1.0	0.0	-0.404	89.7	57.0	
7.0	0.0	0.0	1.0	0.0	-0.308	89.0	57.0	
8.0	0.0	0.0	1.0	0.0	-0.327	89.0	56.2	
9.0	0.0	0.0	1.0	0.0	-0.394	88.7	56.2	
10.0	0.0	0.0	1.0	0.0	-0.404	90.0	57.0	
11.0	0.0	0.0	1.0	0.0	-0.365	88.7	57.0	
12.0	0.0	0.0	1.0	0.0	-0.356	89.0	56.7	
13.0	0.0	0.0	1.0	0.0	-0.337	88.7	56.4	
14.0	0.0	0.0	1.0	0.0	-0.26	89.7	57.0	
15.0	0.0	0.0	1.0	0.0	-0.308	89.0	57.0	
0.0	0.0	0.0	1.0	0.0	-0.308	89.0	57.2	
1.0	0.0	0.0	1.0	0.0	-0.308	88.7	56.4	
2.0	0.0	0.0	1.0	0.0	-0.308	89.7	56.7	
3.0	0.0	0.0	1.0	0.0	-0.298	89.0	57.0	
4.0	0.0	0.0	1.0	0.0	-0.346	89.0	57.0	
5.0	0.0	0.0	1.0	0.0	-0.356	88.4	56.7	
6.0	0.0	0.0	1.0	0.0	-0.413	89.4	57.0	
7.0	0.0	0.0	1.0	0.0	-0.423	88.7	57.0	
8.0	0.0	0.0	1.0	0.0	-0.308	89.0	57.0	
9.0	0.0	0.0	1.0	0.0	0.135	88.4	56.7	
10.0	0.0	0.0	1.0	0.0	-0.135	89.2	57.0	
11.0	0.0	0.0	1.0	0.0	-0.788	88.7	57.0	
12.0	0.0	0.0	1.0	0.0	-0.913	89.0	57.0	
13.0	0.0	0.0	1.0	0.0	-0.577	88.7	56.7	
14.0	0.0	0.0	1.0	0.0	-0.173	89.0	57.0	
15.0	0.0	0.0	1.0	0.0	-0.298	88.7	57.0	
0.0	0.0	0.0	1.0	0.0	-0.49	89.0	57.0	
1.0	0.0	0.0	1.0	0.0	-0.49	88.7	56.2	
2.0	0.0	0.0	1.0	0.0	-0.596	88.7	57.0	
3.0	0.0	0.0	1.0	0.0	-0.673	88.7	57.0	
4.0	0.0	0.0	1.0	0.0	-0.673	89.0	57.0	
5.0	0.0	0.0	1.0	0.0	-0.683	88.7	56.4	
6.0	0.0	0.0	1.0	0.0	-0.702	88.7	57.0	
7.0	0.0	0.0	1.0	0.0	-0.606	89.0	57.0	
8.0	0.0	0.0	1.0	0.0	-0.625	89.0	57.2	
9.0	0.0	0.0	1.0	0.0	-0.721	88.7	56.2	
10.0	0.0	0.0	1.0	0.0	-0.721	89.0	57.0	
11.0	0.0	0.0	1.0	0.0	-0.702	89.0	57.0	
12.0	0.0	0.0	1.0	0.0	-0.788	89.0	57.2	
13.0	0.0	0.0	1.0	0.0	-0.74	88.7	56.2	
14.0	0.0	0.0	1.0	0.0	-0.712	88.7	57.0	
15.0	0.0	0.0	1.0	0.0	-0.75	89.0	57.0	
0.0	0.0	0.0	1.0	0.0	-0.721	89.0	57.2	
1.0	0.0	0.0	1.0	0.0	-0.779	88.0	55.4	
2.0	0.0	0.0	1.0	0.0	-0.75	89.0	57.0	
3.0	0.0	0.0	1.0	0.0	-0.731	88.7	57.0	
4.0	0.0	0.0	1.0	0.0	-0.731	89.0	57.4	
5.0	0.0	0.0	1.0	0.0	-0.731	87.7	55.0	
6.0	0.0	0.0	1.0	0.0	-0.75	88.7	57.0	
7.0	0.0	0.0	1.0	0.0	-0.798	89.0	57.0	
8.0	0.0	0.0	1.0	0.0	-0.663	89.0	57.2	
9.0	0.0	0.0	1.0	0.0	-0.577	87.4	54.4	
10.0	0.0	0.0	1.0	0.0	-0.519	88.7	57.4	
11.0	0.0	0.0	1.0	0.0	-0.519	89.0	57.0	
12.0	0.0	0.0	1.0	0.0	-0.529	89.0	57.2	
13.0	0.0	0.0	1.0	0.0	-0.558	87.7	54.7	
14.0	0.0	0.0	1.0	0.0	-0.529	88.7	58.2	
15.0	0.0	0.0	1.0	0.0	-0.519	88.7	57.0	
0.0	0.0	0.0	1.0	0.0	-0.548	89.0	57.2	
1.0	0.0	0.0	1.0	0.0	-0.615	88.0	55.2	
2.0	0.0	0.0	1.0	0.0	-0.702	89.0	58.4	
3.0	0.0	0.0	1.0	0.0	-0.827	88.7	57.0	
4.0	0.0	0.0	1.0	0.0	-0.788	89.0	57.4	
5.0	0.0	0.0	1.0	0.0	-0.894	88.4	55.4	
6.0	0.0	0.0	1.0	0.0	-0.75	89.0	58.4	
7.0	0.0	0.0	1.0	0.0	-0.692	88.7	57.0	
8.0	0.0	0.0	1.0	0.0	-0.769	89.0	57.0	
9.0	0.0	0.0	1.0	0.0	-0.817	88.7	56.0	
10.0	0.0	0.0	1.0	0.0	-0.875	88.7	58.4	
11.0	0.0	0.0	1.0	0.0	-0.856	88.7	57.0	
12.0	0.0	0.0	1.0	0.0	-1.058	89.0	57.2	
13.0	0.0	0.0	1.0	0.0	-0.827	89.0	56.0	
14.0	0.0	0.0	1.0	0.0	0.087	88.7	58.4	
15.0	0.0	0.0	1.0	0.0	0.442	88.7	56.7	
0.0	0.0	0.0	1.0	0.0	0.558	89.0	57.0	
1.0	0.0	0.0	1.0	0.0	-0.067	88.7	56.0	
2.0	0.0	0.0	1.0	0.0	-0.288	88.7	58.2	
3.0	0.0	0.0	1.0	0.0	-0.125	88.7	57.0	
4.0	0.0	0.0	1.0	0.0	0.01	89.0	57.0	
5.0	0.0	0.0	1.0	0.0	-0.058	88.7	56.0	
6.0	0.0	0.0	1.0	0.0	-0.144	88.7	58.0	
7.0	0.0	0.0	1.0	0.0	-0.183	88.7	57.0	
8.0	0.0	0.0	1.0	0.0	-0.144	89.0	57.2	
